Date,TimeStamp,Campaign_ads_name,Project,Campaign_ads_ID,Ad_group_name,Placement_URL,Ad_type,Keywords,Currency_code,Cost,impressions,Clicks,Video_views,Conversions,Advertising_position,CR,TRUE_FALSE
10/26/2019,2019-11-20 02:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1_ Brand KW_P1_May 17,https://www.worldbank.org/,Image ad,National Security,VND,0,405,4,0,1,2.7,0.1,FALSE
10/27/2019,2019-11-21 03:01:00.999999 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.nytimes.com/,Responsive search ad,Innovation,VND,0,337,7,0,2,2.7,0.1,FALSE
10/28/2019,2019-11-22 04:01:01 UTC,Pick|SEM|Wolf1705|Phrase|2019,Wolf,2038503555,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.nationalgeographic.com/,Expanded text ad,Financial Industry,VND,0,327,4,0,1,2.7,0.1,FALSE
6/25/2019,2019-07-20 05:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.howstuffworks.com/,Image ad,Olympic Tokyo 2094,VND,0,816,16,0,2,2.7,0.1,FALSE
6/26/2019,2019-07-21 06:01:00.999999 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_ Brand KW_P1_May 17,Mobile App,Responsive search ad,Republic Holiday,VND,0,926,14,0,2,3.6,0.1,FALSE
6/27/2019,2019-07-22 07:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_ Brand KW_P1_May 17,Wikidich.com,Expanded text ad,API Bok,VND,0,898,17,0,1,2.7,0.1,FALSE
6/28/2019,2019-07-23 08:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.worldbank.org/,Image ad,Thinking about China,VND,0,616,15,0,2,2.7,0.1,FALSE
6/29/2019,2019-07-24 09:01:00.999999 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.nytimes.com/,Responsive search ad,Energy,VND,0,432,15,0,3,3.6,0.1,FALSE
6/30/2019,2019-07-25 10:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.nationalgeographic.com/,Expanded text ad,National Security,VND,0,548,16,0,1,3.6,0.1,FALSE
1/7/2019,2019-02-01 11:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_ Brand KW_P1_May 17,https://www.howstuffworks.com/,Image ad,Innovation,VND,0,225,8,0,3,3.6,0.1,FALSE
2/7/2019,2019-03-04 12:01:00.999999 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_ Brand KW_P1_May 17,Mobile App,Responsive search ad,Financial Industry,VND,0,208,8,0,2,3.6,0.1,FALSE
3/7/2019,2019-04-01 13:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_BK Pro KW_P1_Jobs_17/5,Wikidich.com,Expanded text ad,Olympic Tokyo 2095,VND,0,275,8,0,2,3.6,0.1,FALSE
7/4/2019,2019-07-29 14:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.worldbank.org/,Image ad,Republic Holiday,VND,0,350,7,0,1,2.7,0.1,FALSE
7/5/2019,2019-07-30 15:01:00.999999 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.nytimes.com/,Responsive search ad,API Bok,VND,0,263,8,0,1,3.6,0.1,FALSE
7/6/2019,2019-07-31 16:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_ Brand KW_P1_May 17,https://www.nationalgeographic.com/,Expanded text ad,Thinking about China,VND,0,304,7,0,1,2.7,0.1,FALSE
7/7/2019,2019-08-01 17:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_ Brand KW_P1_May 17,https://www.howstuffworks.com/,Image ad,Energy,VND,0,494,8,0,1,3.6,0.1,FALSE
7/8/2019,2019-08-02 18:01:00.999999 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_BK Pro KW_P1_Jobs_17/5,Mobile App,Responsive search ad,National Security,VND,0,162,8,0,3,3.6,0.1,FALSE
7/9/2019,2019-08-03 19:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_BK Pro KW_P1_Jobs_17/5,Wikidich.com,Expanded text ad,Innovation,VND,0,204,8,0,3,3.6,0.1,FALSE
7/10/2019,2019-08-04 20:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.worldbank.org/,Image ad,Financial Industry,VND,0,313,7,0,2,2.7,0.1,FALSE
7/11/2019,2019-08-05 21:01:00.999999 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_ Brand KW_P1_May 17,https://www.nytimes.com/,Responsive search ad,Olympic Tokyo 2096,VND,0,120,7,0,1,2.7,0.1,FALSE
7/12/2019,2019-08-06 22:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_ Brand KW_P1_May 17,https://www.nationalgeographic.com/,Expanded text ad,Republic Holiday,VND,0,380,7,0,3,3.6,0.1,FALSE
7/13/2019,2019-08-07 23:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.howstuffworks.com/,Image ad,API Bok,VND,0,126,7,0,1,3.6,0.1,FALSE
7/14/2019,2019-08-09 00:01:00.999999 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_BK Pro KW_P1_Jobs_17/5,Mobile App,Responsive search ad,Thinking about China,VND,0,322,6,0,1,3.6,0.1,FALSE
7/15/2019,2019-08-10 01:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_BK Pro KW_P1_Jobs_17/5,Wikidich.com,Expanded text ad,Energy,VND,0,305,7,0,2,2.7,0.1,FALSE
7/16/2019,2019-08-11 02:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_ Brand KW_P1_May 17,https://www.worldbank.org/,Image ad,National Security,VND,0,390,10,0,2,3.6,0.1,FALSE
7/17/2019,2019-08-12 03:01:00.999999 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_ Brand KW_P1_May 17,https://www.nytimes.com/,Responsive search ad,Innovation,VND,0,372,8,0,2,2.7,0.1,FALSE
7/18/2019,2019-08-13 04:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.nationalgeographic.com/,Expanded text ad,Financial Industry,VND,0,358,7,0,1,2.7,0.1,FALSE
7/19/2019,2019-08-14 05:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.howstuffworks.com/,Image ad,Olympic Tokyo 2097,VND,0,440,7,0,1,3.6,0.1,FALSE
7/20/2019,2019-08-15 06:01:00.999999 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_BK Pro KW_P1_Jobs_17/5,Mobile App,Responsive search ad,Republic Holiday,VND,0,175,6,0,2,3.6,0.1,FALSE
7/21/2019,2019-08-16 07:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_ Brand KW_P1_May 17,Wikidich.com,Expanded text ad,API Bok,VND,0,262,7,0,1,3.6,0.1,FALSE
7/22/2019,2019-08-17 08:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_ Brand KW_P1_May 17,https://www.worldbank.org/,Image ad,Thinking about China,VND,0,346,7,0,1,3.6,0.1,FALSE
7/23/2019,2019-08-18 09:01:00.999999 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.nytimes.com/,Responsive search ad,Energy,VND,0,255,7,0,3,2.7,0.1,FALSE
7/24/2019,2019-08-19 10:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.nationalgeographic.com/,Expanded text ad,National Security,VND,0,166,6,0,3,2.7,0.1,FALSE
7/25/2019,2019-08-20 11:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.howstuffworks.com/,Image ad,Innovation,VND,0,221,7,0,1,3.6,0.1,FALSE
7/26/2019,2019-08-21 12:01:00.999999 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_ Brand KW_P1_May 17,Mobile App,Responsive search ad,Financial Industry,VND,0,297,6,0,1,3.6,0.1,FALSE
7/27/2019,2019-08-22 13:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_ Brand KW_P1_May 17,Wikidich.com,Expanded text ad,Olympic Tokyo 2098,VND,0,341,7,0,3,2.7,0.1,FALSE
7/28/2019,2019-08-23 14:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.worldbank.org/,Image ad,Republic Holiday,VND,0,248,5,0,1,3.6,0.1,FALSE
7/29/2019,2019-08-24 15:01:00.999999 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.nytimes.com/,Responsive search ad,API Bok,VND,0,248,6,0,2,3.6,0.1,FALSE
7/30/2019,2019-08-25 16:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.nationalgeographic.com/,Expanded text ad,Thinking about China,VND,0,292,5,0,1,2.7,0.1,FALSE
7/31/2019,2019-08-26 17:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_ Brand KW_P1_May 17,https://www.howstuffworks.com/,Image ad,Energy,VND,0,481,6,0,2,3.6,0.1,FALSE
8/1/2019,2019-08-27 18:01:00.999999 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_ Brand KW_P1_May 17,Mobile App,Responsive search ad,National Security,VND,0,251,7,0,2,3.6,0.1,FALSE
8/2/2019,2019-08-28 19:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_BK Pro KW_P1_Jobs_17/5,Wikidich.com,Expanded text ad,Innovation,VND,0,299,7,0,2,2.7,0.1,FALSE
8/3/2019,2019-08-29 20:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.worldbank.org/,Image ad,Financial Industry,VND,0,248,8,0,1,3.6,0.1,FALSE
8/5/2019,2019-08-31 21:01:00.999999 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.nytimes.com/,Responsive search ad,Olympic Tokyo 2099,VND,0,695,13,0,3,3.6,0.1,FALSE
8/7/2019,2019-09-02 22:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_ Brand KW_P1_May 17,https://www.nationalgeographic.com/,Expanded text ad,Republic Holiday,VND,0,987,27,0,2,3.6,0.1,FALSE
8/8/2019,2019-09-03 23:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_ Brand KW_P1_May 17,https://www.howstuffworks.com/,Image ad,API Bok,VND,0,507,15,0,3,2.7,0.1,FALSE
8/9/2019,2019-09-05 00:01:00.999999 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_BK Pro KW_P1_Jobs_17/5,Mobile App,Responsive search ad,Thinking about China,VND,0,287,13,0,1,2.7,0.1,FALSE
8/10/2019,2019-09-06 01:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_BK Pro KW_P1_Jobs_17/5,Wikidich.com,Expanded text ad,Energy,VND,0,351,14,0,3,2.7,0.1,FALSE
8/11/2019,2019-09-07 02:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.worldbank.org/,Image ad,National Security,VND,0,414,13,0,1,2.7,0.1,FALSE
8/12/2019,2019-09-08 03:01:00.999999 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,https://www.nytimes.com/,Responsive search ad,Innovation,VND,0,423,14,0,2,2.7,0.1,FALSE
8/13/2019,2019-09-09 04:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_ Brand KW_P1_May 17,https://www.nationalgeographic.com/,Expanded text ad,Financial Industry,VND,0,303,14,0,2,2.7,0.1,FALSE
8/14/2019,2019-09-10 05:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_ Brand KW_P1_May 17,https://www.howstuffworks.com/,Image ad,Olympic Tokyo 2100,VND,0,363,14,0,3,2.7,0.1,FALSE
8/15/2019,2019-09-11 06:01:00.999999 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_BK Pro KW_P1_Jobs_17/5,Mobile App,Responsive search ad,Republic Holiday,VND,0,785,13,0,2,3.6,0.1,FALSE
8/16/2019,2019-09-12 07:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_BK Pro KW_P1_Jobs_17/5,Wikidich.com,Expanded text ad,API Bok,VND,0,341,13,0,3,2.7,0.1,FALSE
8/17/2019,2019-09-13 08:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.worldbank.org/,Image ad,Thinking about China,VND,0,364,14,0,2,2.7,0.1,FALSE
8/18/2019,2019-09-14 09:01:00.999999 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,https://www.nytimes.com/,Responsive search ad,Energy,VND,0,393,13,0,1,3.6,0.1,FALSE
8/19/2019,2019-09-15 10:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,https://www.nationalgeographic.com/,Expanded text ad,National Security,VND,0,532,15,0,3,3.6,0.1,FALSE
8/20/2019,2019-09-16 11:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,https://www.howstuffworks.com/,Image ad,Innovation,VND,0,485,14,0,2,3.6,0.1,FALSE
8/21/2019,2019-09-17 12:01:00.999999 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,Mobile App,Responsive search ad,Financial Industry,VND,0,390,14,0,3,3.6,0.1,FALSE
8/22/2019,2019-09-18 13:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,Wikidich.com,Expanded text ad,Olympic Tokyo 2101,VND,0,431,13,0,3,2.7,0.1,FALSE
8/23/2019,2019-09-19 14:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,https://www.worldbank.org/,Image ad,Republic Holiday,VND,0,443,13,0,2,2.7,0.1,FALSE
8/24/2019,2019-09-20 15:01:00.999999 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,https://www.nytimes.com/,Responsive search ad,API Bok,VND,0,569,13,0,3,2.7,0.1,FALSE
8/25/2019,2019-09-21 16:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,https://www.nationalgeographic.com/,Expanded text ad,Thinking about China,VND,0,449,13,0,3,3.6,0.1,FALSE
8/26/2019,2019-09-22 17:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,https://www.howstuffworks.com/,Image ad,Energy,VND,0,601,14,0,3,3.6,0.1,FALSE
8/27/2019,2019-09-23 18:01:00.999999 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,Mobile App,Responsive search ad,National Security,VND,0,435,13,0,2,2.7,0.1,FALSE
8/28/2019,2019-09-24 19:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,Wikidich.com,Expanded text ad,Innovation,VND,0,430,12,0,1,2.7,0.1,FALSE
8/29/2019,2019-09-25 20:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,https://www.worldbank.org/,Image ad,Financial Industry,VND,0,668,13,0,2,2.7,0.1,FALSE
8/30/2019,2019-09-26 21:01:00.999999 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,https://www.nytimes.com/,Responsive search ad,Olympic Tokyo 2102,VND,0,540,12,0,3,3.6,0.1,FALSE
8/31/2019,2019-09-27 22:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,https://www.nationalgeographic.com/,Expanded text ad,Republic Holiday,VND,0,468,11,0,1,3.6,0.1,FALSE
9/1/2019,2019-09-28 23:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,https://www.howstuffworks.com/,Image ad,API Bok,VND,0,288,13,0,2,2.7,0.1,FALSE
9/2/2019,2019-09-30 00:01:00.999999 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,Mobile App,Responsive search ad,Thinking about China,VND,0,706,14,0,2,2.7,0.1,FALSE
9/3/2019,2019-10-01 01:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,Wikidich.com,Expanded text ad,Energy,VND,0,823,16,0,3,2.7,0.1,FALSE
9/4/2019,2019-10-02 02:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,https://www.worldbank.org/,Image ad,National Security,VND,0,406,14,0,1,3.6,0.1,FALSE
9/5/2019,2019-10-03 03:01:00.999999 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,https://www.nytimes.com/,Responsive search ad,Innovation,VND,0,289,13,0,2,2.7,0.1,FALSE
9/6/2019,2019-10-04 04:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,https://www.nationalgeographic.com/,Expanded text ad,Financial Industry,VND,0,472,15,0,2,3.6,0.1,FALSE
9/7/2019,2019-10-05 05:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,https://www.howstuffworks.com/,Image ad,Olympic Tokyo 2103,VND,0,395,14,0,1,2.7,0.1,FALSE
9/8/2019,2019-10-06 06:01:00.999999 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,Mobile App,Responsive search ad,Republic Holiday,VND,0,849,16,0,1,2.7,0.1,FALSE
9/9/2019,2019-10-07 07:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,Wikidich.com,Expanded text ad,API Bok,VND,0,685,15,0,1,3.6,0.1,FALSE
9/10/2019,2019-10-08 08:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,https://www.worldbank.org/,Image ad,Thinking about China,VND,0,498,15,0,3,3.6,0.1,FALSE
9/11/2019,2019-10-09 09:01:00.999999 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,https://www.nytimes.com/,Responsive search ad,Energy,VND,0,304,14,0,1,3.6,0.1,FALSE
9/12/2019,2019-10-10 10:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,https://www.nationalgeographic.com/,Expanded text ad,National Security,VND,0,350,13,0,3,3.6,0.1,FALSE
9/13/2019,2019-10-11 11:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,https://www.howstuffworks.com/,Image ad,Innovation,VND,0,449,9,0,3,3.6,0.1,FALSE
9/14/2019,2019-10-12 12:01:00.999999 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,Mobile App,Responsive search ad,Financial Industry,VND,0,941,25,0,2,3.6,0.1,FALSE
9/15/2019,2019-10-13 13:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,Wikidich.com,Expanded text ad,Olympic Tokyo 2104,VND,0,733,16,0,3,3.6,0.1,FALSE
9/16/2019,2019-10-14 14:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,https://www.worldbank.org/,Image ad,Republic Holiday,VND,0,874,21,0,2,2.7,0.1,FALSE
9/17/2019,2019-10-15 15:01:00.999999 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,https://www.nytimes.com/,Responsive search ad,API Bok,VND,0,1351,17,0,1,3.6,0.1,FALSE
9/18/2019,2019-10-16 16:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,https://www.nationalgeographic.com/,Expanded text ad,Thinking about China,VND,0,1157,13,0,2,3.6,0.1,FALSE
9/19/2019,2019-10-17 17:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,https://www.howstuffworks.com/,Image ad,Energy,VND,0,876,23,0,3,2.7,0.1,FALSE
9/20/2019,2019-10-18 18:01:00.999999 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,Mobile App,Responsive search ad,National Security,VND,0,677,19,0,2,3.6,0.1,FALSE
9/21/2019,2019-10-19 19:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,Wikidich.com,Expanded text ad,Innovation,VND,0,669,23,0,1,3.6,0.1,FALSE
9/22/2019,2019-10-20 20:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,https://www.worldbank.org/,Image ad,Financial Industry,VND,0,585,15,0,1,2.7,0.1,FALSE
9/23/2019,2019-10-21 21:01:00.999999 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,https://www.nytimes.com/,Responsive search ad,Olympic Tokyo 2105,VND,0,773,26,0,1,2.7,0.1,FALSE
9/24/2019,2019-10-22 22:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,https://www.nationalgeographic.com/,Expanded text ad,Republic Holiday,VND,0,663,15,0,3,3.6,0.1,FALSE
9/25/2019,2019-10-23 23:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,https://www.howstuffworks.com/,Image ad,API Bok,VND,0,921,19,0,3,3.6,0.1,FALSE
9/26/2019,2019-10-25 00:01:00.999999 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,Mobile App,Responsive search ad,Thinking about China,VND,0,697,20,0,3,2.7,0.1,FALSE
9/27/2019,2019-10-26 01:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,Wikidich.com,Expanded text ad,Energy,VND,0,760,10,0,2,2.7,0.1,FALSE
9/28/2019,2019-10-27 02:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,https://www.worldbank.org/,Image ad,National Security,VND,0,841,19,0,3,3.6,0.1,FALSE
9/29/2019,2019-10-28 03:01:00.999999 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,https://www.nytimes.com/,Responsive search ad,Innovation,VND,0,658,10,0,1,3.6,0.1,FALSE
9/30/2019,2019-10-29 04:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,https://www.nationalgeographic.com/,Expanded text ad,Financial Industry,VND,0,1110,17,0,2,3.6,0.1,FALSE
10/1/2019,2019-10-30 05:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,https://www.howstuffworks.com/,Image ad,Olympic Tokyo 2106,VND,0,593,19,0,1,3.6,0.1,FALSE
10/2/2019,2019-10-31 06:01:00.999999 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,Mobile App,Responsive search ad,Republic Holiday,VND,0,589,11,0,2,3.6,0.1,FALSE
10/3/2019,2019-11-01 07:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,Wikidich.com,Expanded text ad,API Bok,VND,0,880,12,0,2,2.7,0.1,FALSE
